#,date,time,abs_pres,temp
394,05/28/23,9:00:00 PM,551.391,16.046
395,05/28/23,10:00:00 PM,551.391,16.046
396,05/28/23,11:00:00 PM,551.391,16.046
397,05/29/23,12:00:00 AM,551.391,16.046
398,05/29/23,1:00:00 AM,551.38,15.951
399,05/29/23,2:00:00 AM,551.369,15.855
400,05/29/23,3:00:00 AM,551.358,15.76
401,05/29/23,4:00:00 AM,551.358,15.76
402,05/29/23,5:00:00 AM,551.347,15.664
403,05/29/23,6:00:00 AM,551.335,15.569
404,05/29/23,7:00:00 AM,551.324,15.473
405,05/29/23,8:00:00 AM,551.335,15.569
406,05/29/23,9:00:00 AM,551.358,15.76
407,05/29/23,10:00:00 AM,551.413,16.237
408,05/29/23,11:00:00 AM,551.458,16.618
409,05/29/23,12:00:00 PM,551.48,16.808
410,05/29/23,1:00:00 PM,551.569,17.57
411,05/29/23,2:00:00 PM,551.646,18.236
412,05/29/23,3:00:00 PM,551.757,19.187
413,05/29/23,4:00:00 PM,551.879,20.234
414,05/29/23,5:00:00 PM,551.89,20.329
415,05/29/23,6:00:00 PM,551.868,20.138
416,05/29/23,7:00:00 PM,551.834,19.853
417,05/29/23,8:00:00 PM,551.779,19.377
418,05/29/23,9:00:00 PM,551.713,18.806
419,05/29/23,10:00:00 PM,551.635,18.14
420,05/29/23,11:00:00 PM,551.602,17.855
421,05/30/23,12:00:00 AM,551.569,17.57
422,05/30/23,1:00:00 AM,551.491,16.903
423,05/30/23,2:00:00 AM,551.458,16.618
424,05/30/23,3:00:00 AM,551.458,16.618
425,05/30/23,4:00:00 AM,551.502,16.999
426,05/30/23,5:00:00 AM,551.524,17.189
427,05/30/23,6:00:00 AM,551.536,17.284
428,05/30/23,7:00:00 AM,551.524,17.189
429,05/30/23,8:00:00 AM,551.547,17.379
430,05/30/23,9:00:00 AM,551.591,17.76
431,05/30/23,10:00:00 AM,551.591,17.76
432,05/30/23,11:00:00 AM,551.591,17.76
433,05/30/23,12:00:00 PM,551.624,18.045
434,05/30/23,1:00:00 PM,551.657,18.331
435,05/30/23,2:00:00 PM,551.679,18.521
436,05/30/23,3:00:00 PM,551.768,19.282
437,05/30/23,4:00:00 PM,551.779,19.377
438,05/30/23,5:00:00 PM,551.735,18.996
439,05/30/23,6:00:00 PM,551.702,18.711
440,05/30/23,7:00:00 PM,551.668,18.426
441,05/30/23,8:00:00 PM,551.613,17.95
442,05/30/23,9:00:00 PM,551.591,17.76
443,05/30/23,10:00:00 PM,551.558,17.475
444,05/30/23,11:00:00 PM,551.536,17.284
445,05/31/23,12:00:00 AM,551.513,17.094
446,05/31/23,1:00:00 AM,551.502,16.999
447,05/31/23,2:00:00 AM,551.491,16.903
448,05/31/23,3:00:00 AM,551.48,16.808
449,05/31/23,4:00:00 AM,551.469,16.713
450,05/31/23,5:00:00 AM,551.458,16.618
451,05/31/23,6:00:00 AM,551.447,16.523
452,05/31/23,7:00:00 AM,551.447,16.523
453,05/31/23,8:00:00 AM,551.447,16.523
454,05/31/23,9:00:00 AM,551.447,16.523
455,05/31/23,10:00:00 AM,551.469,16.713
456,05/31/23,11:00:00 AM,551.524,17.189
457,05/31/23,12:00:00 PM,551.591,17.76
458,05/31/23,1:00:00 PM,551.702,18.711
459,05/31/23,2:00:00 PM,551.834,19.853
460,05/31/23,3:00:00 PM,551.912,20.519
461,05/31/23,4:00:00 PM,551.912,20.519
462,05/31/23,5:00:00 PM,551.912,20.519
463,05/31/23,6:00:00 PM,551.923,20.615
464,05/31/23,7:00:00 PM,551.901,20.424
465,05/31/23,8:00:00 PM,551.834,19.853
466,05/31/23,9:00:00 PM,551.724,18.901
467,05/31/23,10:00:00 PM,551.602,17.855
468,05/31/23,11:00:00 PM,551.536,17.284
469,06/01/23,12:00:00 AM,551.48,16.808
470,06/01/23,1:00:00 AM,551.425,16.332
471,06/01/23,2:00:00 AM,551.358,15.76
472,06/01/23,3:00:00 AM,551.302,15.282
473,06/01/23,4:00:00 AM,551.257,14.9
474,06/01/23,5:00:00 AM,551.224,14.613
475,06/01/23,6:00:00 AM,551.179,14.23
476,06/01/23,7:00:00 AM,551.157,14.038
477,06/01/23,8:00:00 AM,551.201,14.421
478,06/01/23,9:00:00 AM,551.324,15.473
479,06/01/23,10:00:00 AM,551.524,17.189
480,06/01/23,11:00:00 AM,551.713,18.806
481,06/01/23,12:00:00 PM,551.923,20.615
482,06/01/23,1:00:00 PM,552.089,22.046
483,06/01/23,2:00:00 PM,552.1,22.142
484,06/01/23,3:00:00 PM,552.144,22.525
485,06/01/23,4:00:00 PM,552.111,22.238
486,06/01/23,5:00:00 PM,552.111,22.238
487,06/01/23,6:00:00 PM,552.1,22.142
488,06/01/23,7:00:00 PM,552.056,21.76
489,06/01/23,8:00:00 PM,551.978,21.091
490,06/01/23,9:00:00 PM,551.868,20.138
491,06/01/23,10:00:00 PM,551.79,19.472
492,06/01/23,11:00:00 PM,551.779,19.377
493,06/02/23,12:00:00 AM,551.735,18.996
494,06/02/23,1:00:00 AM,551.702,18.711
495,06/02/23,2:00:00 AM,551.657,18.331
496,06/02/23,3:00:00 AM,551.602,17.855
497,06/02/23,4:00:00 AM,551.58,17.665
498,06/02/23,5:00:00 AM,551.558,17.475
499,06/02/23,6:00:00 AM,551.513,17.094
500,06/02/23,7:00:00 AM,551.48,16.808
501,06/02/23,8:00:00 AM,551.502,16.999
502,06/02/23,9:00:00 AM,551.591,17.76
503,06/02/23,10:00:00 AM,551.746,19.092
504,06/02/23,11:00:00 AM,551.934,20.71
505,06/02/23,12:00:00 PM,552.2,23.004
506,06/02/23,1:00:00 PM,552.389,24.641
507,06/02/23,2:00:00 PM,552.512,25.708
508,06/02/23,3:00:00 PM,552.535,25.902
509,06/02/23,4:00:00 PM,552.546,26
510,06/02/23,5:00:00 PM,552.479,25.416
511,06/02/23,6:00:00 PM,552.367,24.448
512,06/02/23,7:00:00 PM,552.255,23.484
513,06/02/23,8:00:00 PM,552.133,22.429
514,06/02/23,9:00:00 PM,551.978,21.091
515,06/02/23,10:00:00 PM,551.812,19.662
516,06/02/23,11:00:00 PM,551.657,18.331
517,06/03/23,12:00:00 AM,551.547,17.379
518,06/03/23,1:00:00 AM,551.469,16.713
519,06/03/23,2:00:00 AM,551.402,16.141
520,06/03/23,3:00:00 AM,551.347,15.664
521,06/03/23,4:00:00 AM,551.302,15.282
522,06/03/23,5:00:00 AM,551.246,14.804
523,06/03/23,6:00:00 AM,551.213,14.517
524,06/03/23,7:00:00 AM,551.19,14.325
525,06/03/23,8:00:00 AM,551.246,14.804
526,06/03/23,9:00:00 AM,551.402,16.141
527,06/03/23,10:00:00 AM,551.635,18.14
528,06/03/23,11:00:00 AM,551.945,20.805
529,06/03/23,12:00:00 PM,552.278,23.677
530,06/03/23,1:00:00 PM,552.501,25.61
531,06/03/23,2:00:00 PM,552.647,26.879
532,06/03/23,3:00:00 PM,552.693,27.272
533,06/03/23,4:00:00 PM,552.659,26.977
534,06/03/23,5:00:00 PM,552.636,26.781
535,06/03/23,6:00:00 PM,552.501,25.61
536,06/03/23,7:00:00 PM,552.389,24.641
537,06/03/23,8:00:00 PM,552.255,23.484
538,06/03/23,9:00:00 PM,552.189,22.908
539,06/03/23,10:00:00 PM,552.111,22.238
540,06/03/23,11:00:00 PM,552.022,21.473
541,06/04/23,12:00:00 AM,551.956,20.901
542,06/04/23,1:00:00 AM,551.89,20.329
543,06/04/23,2:00:00 AM,551.823,19.758
544,06/04/23,3:00:00 AM,551.757,19.187
545,06/04/23,4:00:00 AM,551.668,18.426
546,06/04/23,5:00:00 AM,551.624,18.045
547,06/04/23,6:00:00 AM,551.591,17.76
548,06/04/23,7:00:00 AM,551.524,17.189
549,06/04/23,8:00:00 AM,551.491,16.903
550,06/04/23,9:00:00 AM,551.458,16.618
551,06/04/23,10:00:00 AM,551.447,16.523
552,06/04/23,11:00:00 AM,551.413,16.237
553,06/04/23,12:00:00 PM,551.436,16.427
